# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
11186	1227	1386	Fixation	1226.75	1387	4	----	image-03
11187	1224	1386	Fixation	1226.2	1386.8	5	----	image-03
11188	1214	1385	Fixation	1224.17	1386.5	6	----	
11189	1223	1390	Fixation	1224	1387	7	----	image-03
11190	1227	1386	Fixation	1224.38	1386.88	8	----	image-03
11191	1190	1390	Fixation	1220.56	1387.22	9	----	
11192	1190	1390	Fixation	1217.5	1387.5	10	----	
11193	1181	1397	Fixation	1214.18	1388.36	11	----	
11194	1179	1392	Fixation	1211.25	1388.67	12	----	image-03
11195	1178	1396	Fixation	1208.69	1389.23	13	----	
11196	1178	1396	Fixation	1206.5	1389.71	14	----	
11197	1181	1397	Fixation	1204.8	1390.2	15	----	
11198	1175	1412	Fixation	1202.94	1391.56	16	----	
11199	1172	1408	Fixation	1201.12	1392.53	17	----	image-03
11200	1176	1404	Fixation	1199.72	1393.17	18	----	image-03
11201	1171	1399	Fixation	1198.21	1393.47	19	----	image-03
11202	1171	1399	Fixation	1196.85	1393.75	20	----	image-03
11203	1175	1396	Fixation	1195.81	1393.86	21	----	
11204	1177	1400	Fixation	1194.95	1394.14	22	----	
11205	1175	1396	Fixation	1194.09	1394.22	23	----	
11206	1177	1400	Fixation	1193.38	1394.46	24	----	
