time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
5,586,76.35,116.44,5,image-04,sub-16,1-column,-,-,38.62,7.72
3,624,62.53,135.09,9,image-04,sub-16,1-column,-,-,21.59,7.2
3,644,97.1,141.84,6,image-04,sub-16,1-column,-,-,38.14,12.71
3,652,163.12,149.33,4,image-04,sub-16,1-column,-,-,110.38,36.79
8,664,115.81,145.97,14,image-04,sub-16,1-column,-,-,34.56,4.32
3,683,141.71,157.3,7,image-04,sub-16,1-column,-,-,20.55,6.85
4,690,118.98,164.25,11,image-04,sub-16,1-column,-,-,23.85,5.96
5,697,100.81,189.0,6,image-04,sub-16,1-column,-,-,156.64,31.33
15,710,83.26,175.46,20,image-04,sub-16,1-column,-,-,66.49,4.43
3,725,78.8,190.33,8,image-04,sub-16,1-column,-,-,29.37,9.79
3,735,50.97,196.13,9,image-04,sub-16,1-column,-,-,58.65,19.55
7,775,159.2,204.76,6,image-04,sub-16,1-column,-,-,59.01,8.43
6,785,88.51,209.55,16,image-04,sub-16,1-column,-,-,33.17,5.53
5,800,153.55,215.1,8,image-04,sub-16,1-column,-,-,66.47,13.29
2,804,82.35,221.88,4,image-04,sub-16,1-column,-,-,21.0,10.5
3,815,87.6,190.56,9,image-04,sub-16,1-column,-,-,59.51,19.84
27,817,85.88,71.62,6,image-04,sub-16,1-column,-,-,166.83,6.18
8,820,71.65,223.8,9,image-04,sub-16,1-column,-,-,27.84,3.48
8,824,53.02,28.56,6,image-04,sub-16,1-column,-,-,162.06,20.26
969,825,83.13,144.71,9,image-05,sub-16,1-column,-,-,119.99,0.12
6,832,85.71,191.49,8,image-05,sub-16,1-column,-,-,28.74,4.79
14,834,118.57,163.14,14,image-05,sub-16,1-column,-,-,60.32,4.31
9,838,83.8,112.38,23,image-05,sub-16,1-column,-,-,22.6,2.51
10,847,112.11,198.63,13,image-05,sub-16,1-column,-,-,47.69,4.77
20,854,59.11,130.31,4,image-06,sub-16,1-column,S3,Aknowledgement,46.36,2.32
18,855,85.13,120.23,18,image-06,sub-16,1-column,S3,Aknowledgement,27.9,1.55
9,857,81.05,125.49,4,image-06,sub-16,1-column,S3,Aknowledgement,37.65,4.18
11,869,64.49,143.89,6,image-06,sub-16,1-column,S3,Aknowledgement,26.06,2.37
3,871,56.13,135.02,5,image-06,sub-16,1-column,S3,Aknowledgement,22.27,7.42
7,875,72.26,133.21,14,image-06,sub-16,1-column,S3,Aknowledgement,21.42,3.06
18,880,113.17,50.6,30,image-06,sub-16,1-column,S3,Aknowledgement,45.1,2.51
21,883,95.01,56.86,26,image-06,sub-16,1-column,S3,Aknowledgement,24.55,1.17
2,907,139.29,88.89,5,image-06,sub-16,1-column,S3,Aknowledgement,29.01,14.51
7,933,43.08,100.6,10,image-06,sub-16,1-column,S3,Aknowledgement,108.92,15.56
4,986,146.54,127.65,6,image-06,sub-16,1-column,S3,Aknowledgement,97.05,24.26
9,990,53.9,122.12,4,image-06,sub-16,1-column,S3,Aknowledgement,92.25,10.25
6,1039,91.94,158.45,7,image-06,sub-16,1-column,S3,Aknowledgement,37.51,6.25
5,1052,115.63,162.37,5,image-06,sub-16,1-column,S3,Aknowledgement,80.46,16.09
3,1056,104.28,171.9,6,image-06,sub-16,1-column,S3,Aknowledgement,45.79,15.26
6,1082,83.21,187.73,4,image-06,sub-16,1-column,S2,Body,35.26,5.88
3,1091,126.97,205.64,7,image-06,sub-16,1-column,S3,Aknowledgement,22.03,7.34
5,1113,107.51,95.42,4,image-06,sub-16,1-column,S3,Aknowledgement,80.5,16.1
52,1119,57.12,146.2,10,image-07,sub-16,1-column,-,-,20.68,0.4
12,1120,136.85,134.52,5,image-07,sub-16,1-column,-,-,80.58,6.71
9,1123,107.3,51.66,15,image-07,sub-16,1-column,-,-,83.19,9.24
3,1126,135.68,50.01,5,image-07,sub-16,1-column,-,-,22.72,7.57
9,1128,66.72,57.51,5,image-07,sub-16,1-column,-,-,24.57,2.73
2,1132,58.64,64.29,5,image-07,sub-16,1-column,-,-,26.42,13.21
5,1138,106.84,64.18,4,image-07,sub-16,1-column,-,-,27.06,5.41
3,1143,123.77,101.36,7,image-07,sub-16,1-column,-,-,73.08,24.36
