time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
3,645,29.37,32.11,9,image-10,sub-18,1-column,-,-,11.14,3.71
5,655,47.65,38.73,12,image-10,sub-18,1-column,-,-,15.07,3.01
6,658,60.91,38.86,15,image-10,sub-18,1-column,-,-,9.34,1.56
7,665,45.4,43.31,18,image-10,sub-18,1-column,-,-,10.51,1.5
4,670,18.01,44.63,13,image-10,sub-18,1-column,-,-,17.05,4.26
3,671,30.74,46.4,6,image-10,sub-18,1-column,-,-,12.85,4.28
3,678,19.41,51.79,8,image-10,sub-18,1-column,-,-,10.22,3.41
2,679,38.37,53.26,7,image-10,sub-18,1-column,-,-,19.02,9.51
9,681,36.46,53.7,27,image-10,sub-18,1-column,-,-,14.99,1.67
5,686,20.08,55.86,15,image-10,sub-18,1-column,-,-,12.53,2.51
4,687,30.69,57.3,10,image-10,sub-18,1-column,-,-,10.71,2.68
4,693,24.87,60.73,10,image-10,sub-18,1-column,-,-,9.06,2.27
3,699,21.52,67.8,7,image-10,sub-18,1-column,-,-,9.79,3.26
5,700,38.49,72.26,14,image-10,sub-18,1-column,-,-,17.55,3.51
4,707,34.32,75.41,8,image-10,sub-18,1-column,-,-,10.75,2.69
2,714,13.9,76.74,7,image-10,sub-18,1-column,-,-,7.89,3.94
4,718,76.35,80.7,10,image-10,sub-18,1-column,-,-,12.12,3.03
4,722,38.94,83.4,11,image-10,sub-18,1-column,-,-,19.24,4.81
4,729,17.33,85.95,9,image-10,sub-18,1-column,-,-,12.08,3.02
3,730,25.52,87.23,8,image-10,sub-18,1-column,-,-,8.29,2.76
4,736,18.92,90.72,10,image-10,sub-18,1-column,-,-,12.94,3.23
2,737,32.45,92.51,7,image-10,sub-18,1-column,-,-,13.65,6.83
2,746,29.32,97.94,5,image-10,sub-18,1-column,-,-,12.01,6.0
9,748,28.49,98.71,26,image-10,sub-18,1-column,-,-,11.7,1.3
8,757,30.66,103.56,25,image-10,sub-18,1-column,-,-,12.88,1.61
10,765,18.66,107.26,27,image-10,sub-18,1-column,-,-,13.28,1.33
7,768,21.19,110.79,20,image-10,sub-18,1-column,-,-,19.06,2.72
4,771,27.05,114.37,12,image-10,sub-18,1-column,-,-,8.6,2.15
5,772,37.05,113.95,13,image-10,sub-18,1-column,-,-,10.01,2.0
5,778,85.34,116.73,14,image-10,sub-18,1-column,-,-,10.46,2.09
4,781,17.52,117.81,10,image-10,sub-18,1-column,-,-,17.9,4.47
7,782,30.68,119.2,21,image-10,sub-18,1-column,-,-,13.23,1.89
6,789,91.34,123.51,18,image-10,sub-18,1-column,-,-,9.04,1.51
4,791,15.95,123.34,11,image-10,sub-18,1-column,-,-,9.59,2.4
11,792,29.27,122.66,28,image-10,sub-18,1-column,-,-,13.34,1.21
4,799,19.54,127.83,12,image-10,sub-18,1-column,-,-,15.04,3.76
3,800,29.26,127.4,9,image-10,sub-18,1-column,-,-,9.73,3.24
4,803,35.02,127.93,12,image-10,sub-18,1-column,-,-,7.01,1.75
3,806,52.47,129.3,8,image-10,sub-18,1-column,-,-,14.15,4.72
3,809,42.51,123.42,8,image-10,sub-18,1-column,-,-,19.02,6.34
13,817,18.49,136.0,39,image-10,sub-18,1-column,-,-,10.13,0.78
7,818,25.87,137.2,20,image-10,sub-18,1-column,-,-,7.48,1.07
5,825,29.87,141.26,13,image-10,sub-18,1-column,-,-,12.41,2.48
2,835,33.12,149.47,6,image-10,sub-18,1-column,-,-,4.55,2.27
3,838,26.82,146.0,8,image-10,sub-18,1-column,-,-,8.08,2.69
5,839,41.66,147.55,14,image-10,sub-18,1-column,-,-,14.92,2.98
4,841,51.24,150.77,11,image-10,sub-18,1-column,-,-,17.1,4.28
5,846,37.94,154.2,14,image-10,sub-18,1-column,-,-,14.55,2.91
5,852,19.5,157.66,14,image-10,sub-18,1-column,-,-,12.31,2.46
3,853,26.46,157.89,8,image-10,sub-18,1-column,-,-,6.96,2.32
4,861,18.65,162.97,11,image-10,sub-18,1-column,-,-,8.87,2.22
6,862,29.62,163.25,16,image-10,sub-18,1-column,-,-,10.97,1.83
3,870,41.13,167.1,7,image-10,sub-18,1-column,-,-,15.56,5.19
7,877,19.1,173.02,19,image-10,sub-18,1-column,-,-,10.75,1.54
2,878,28.3,171.76,5,image-10,sub-18,1-column,-,-,9.29,4.64
4,884,30.92,176.69,10,image-10,sub-18,1-column,-,-,10.32,2.58
2,890,17.75,182.75,7,image-10,sub-18,1-column,-,-,7.25,3.63
10,891,29.74,190.49,28,image-10,sub-18,1-column,-,-,14.27,1.43
5,896,33.96,202.17,16,image-10,sub-18,1-column,-,-,13.61,2.72
6,903,13.32,258.77,12,image-10,sub-18,1-column,-,-,3.92,0.65
4,911,18.78,263.12,10,image-10,sub-18,1-column,-,-,10.82,2.71
5,915,19.41,266.73,13,image-10,sub-18,1-column,-,-,12.2,2.44
6,916,29.58,268.51,15,image-10,sub-18,1-column,-,-,10.32,1.72
5,926,118.32,8.61,14,image-10,sub-18,1-column,-,-,13.45,2.69
3,930,144.32,11.14,8,image-10,sub-18,1-column,-,-,9.68,3.23
6,933,160.33,11.24,17,image-10,sub-18,1-column,-,-,13.45,2.24
3,938,125.03,13.27,5,image-10,sub-18,1-column,-,-,9.44,3.15
2,941,136.16,16.25,5,image-10,sub-18,1-column,-,-,9.05,4.53
3,947,188.04,21.36,6,image-10,sub-18,1-column,-,-,13.18,4.39
4,949,115.66,16.82,12,image-10,sub-18,1-column,-,-,13.29,3.32
6,953,158.08,23.13,17,image-10,sub-18,1-column,-,-,13.2,2.2
4,959,124.17,26.25,12,image-10,sub-18,1-column,-,-,11.38,2.85
4,966,118.62,29.33,10,image-10,sub-18,1-column,-,-,13.14,3.29
5,967,132.47,30.53,16,image-10,sub-18,1-column,-,-,13.9,2.78
5,972,161.23,32.96,16,image-10,sub-18,1-column,-,-,9.44,1.89
7,976,117.73,36.85,19,image-10,sub-18,1-column,-,-,9.08,1.3
4,979,149.06,41.11,9,image-10,sub-18,1-column,-,-,13.74,3.44
4,985,114.41,38.64,11,image-10,sub-18,1-column,-,-,13.75,3.44
4,986,130.31,40.65,12,image-10,sub-18,1-column,-,-,16.03,4.01
12,992,168.56,41.78,33,image-10,sub-18,1-column,-,-,10.68,0.89
10,995,187.93,41.94,29,image-10,sub-18,1-column,-,-,17.98,1.8
2,998,125.3,44.47,7,image-10,sub-18,1-column,-,-,11.25,5.63
4,1005,128.52,50.45,11,image-10,sub-18,1-column,-,-,12.83,3.21
3,1009,126.83,60.03,6,image-10,sub-18,1-column,-,-,9.03,3.01
4,1015,169.92,68.66,10,image-10,sub-18,1-column,-,-,8.0,2.0
5,1019,141.92,84.92,8,image-10,sub-18,1-column,-,-,4.67,0.93
3,1023,142.92,86.28,8,image-10,sub-18,1-column,-,-,8.89,2.96
11,1024,152.32,90.47,33,image-10,sub-18,1-column,-,-,10.29,0.94
3,1027,160.07,58.42,8,image-10,sub-18,1-column,-,-,16.24,5.41
3,1033,194.41,98.19,10,image-10,sub-18,1-column,-,-,11.2,3.73
4,1035,132.59,119.54,10,image-10,sub-18,1-column,-,-,2.66,0.67
2,1040,126.64,90.81,6,image-10,sub-18,1-column,-,-,10.76,5.38
2,1041,136.06,106.78,4,image-10,sub-18,1-column,S2,Formula,18.54,9.27
6,1047,114.02,116.45,17,image-10,sub-18,1-column,-,-,6.97,1.16
2,1048,122.82,115.16,5,image-10,sub-18,1-column,-,-,8.89,4.45
