fr_index,fr_dist,fr_time,fr_speed,cond,subject,section
4480,550.15,11,3.13,2-column,sub-11,S2
4481,1091.28,63,1.08,2-column,sub-11,S2
4482,418.97,50,0.52,2-column,sub-11,S2
4483,520.1,11,2.96,2-column,sub-11,S2
4484,548.6,67,0.51,2-column,sub-11,S2
4485,910.69,52,1.09,2-column,sub-11,S2
4486,892.49,124,0.45,2-column,sub-11,S2
4487,787.88,63,0.78,2-column,sub-11,S2
4488,105.98,8,0.83,2-column,sub-11,S2
4489,623.3,20,1.95,2-column,sub-11,S2
4490,916.44,61,0.94,2-column,sub-11,S2
4491,456.46,5,5.71,2-column,sub-11,S2
4492,873.52,52,1.05,2-column,sub-11,S2
4493,963.81,54,1.12,2-column,sub-11,S2
4494,979.49,70,0.87,2-column,sub-11,S2
4495,959.3,61,0.98,2-column,sub-11,S2
4496,892.87,50,1.12,2-column,sub-11,S2
4497,76.05,12,0.4,2-column,sub-11,S3
4498,505.78,17,1.86,2-column,sub-11,S3
4499,264.6,4,4.13,2-column,sub-11,S3
4500,364.91,5,4.56,2-column,sub-11,S3
4501,173.7,17,0.64,2-column,sub-11,S3
4502,403.2,6,4.2,2-column,sub-11,S3
4503,910.61,36,1.58,2-column,sub-11,S3
4504,95.61,4,1.49,2-column,sub-11,S3
4505,500.03,15,2.08,2-column,sub-11,S3
4506,362.24,24,0.94,2-column,sub-15,S0
4507,241.4,5,3.02,2-column,sub-15,S0
4508,814.23,17,2.99,2-column,sub-15,S0
4509,106.65,7,0.95,2-column,sub-15,S0
4510,885.29,13,4.26,2-column,sub-15,S1
4511,71.28,9,0.49,2-column,sub-15,S1
4512,856.73,49,1.09,2-column,sub-15,S1
4513,82.62,6,0.86,2-column,sub-15,S1
4514,957.68,76,0.79,2-column,sub-15,S1
4515,899.43,61,0.92,2-column,sub-15,S1
4516,459.27,4,7.18,2-column,sub-15,S1
4517,1023.92,61,1.05,2-column,sub-15,S1
4518,1062.48,68,0.98,2-column,sub-15,S1
4519,830.96,60,0.87,2-column,sub-15,S1
4520,40.76,17,0.15,2-column,sub-15,S1
4521,880.92,71,0.78,2-column,sub-15,S1
4522,741.07,58,0.8,2-column,sub-15,S1
4523,89.11,5,1.11,2-column,sub-15,S1
4524,482.5,7,4.31,2-column,sub-15,S1
4525,990.22,39,1.59,2-column,sub-15,S1
4526,1045.26,77,0.85,2-column,sub-15,S1
4527,1028.7,58,1.11,2-column,sub-15,S1
4528,726.18,21,2.16,2-column,sub-15,S1
4529,936.4,50,1.17,2-column,sub-15,S1
4530,971.36,83,0.73,2-column,sub-15,S1
4531,872.24,49,1.11,2-column,sub-15,S1
4532,1010.56,66,0.96,2-column,sub-15,S1
4533,509.03,27,1.18,2-column,sub-15,S1
4534,922.58,36,1.6,2-column,sub-15,S1
4535,1044.15,68,0.96,2-column,sub-15,S1
4536,262.09,51,0.32,2-column,sub-15,S1
4537,416.51,11,2.37,2-column,sub-15,S1
4538,1096.49,37,1.85,2-column,sub-15,S0
4539,816.13,23,2.22,2-column,sub-15,S0
4540,399.1,28,0.89,2-column,sub-15,S1
4541,151.07,8,1.18,2-column,sub-15,S1
4542,53.85,5,0.67,2-column,sub-15,S1
4543,927.08,46,1.26,2-column,sub-15,S1
4544,1042.14,74,0.88,2-column,sub-15,S1
4545,640.93,17,2.36,2-column,sub-15,S1
4546,965.46,64,0.94,2-column,sub-15,S1
4547,473.56,57,0.52,2-column,sub-15,S1
4548,567.03,15,2.36,2-column,sub-15,S1
4549,943.8,49,1.2,2-column,sub-15,S1
4550,251.92,30,0.52,2-column,sub-15,S1
4551,775.77,30,1.62,2-column,sub-15,S1
4552,949.82,86,0.69,2-column,sub-15,S1
4553,1156.93,46,1.57,2-column,sub-15,S1
4554,1020.64,67,0.95,2-column,sub-15,S1
4555,833.04,42,1.24,2-column,sub-15,S1
4556,42.59,10,0.27,2-column,sub-15,S1
4557,885.08,44,1.26,2-column,sub-15,S1
4558,1004.61,76,0.83,2-column,sub-15,S1
4559,304.38,20,0.95,2-column,sub-15,S1
4560,670.29,115,0.36,2-column,sub-15,S1
4561,978.74,42,1.46,2-column,sub-15,S1
4562,609.86,62,0.61,2-column,sub-15,S1
4563,399.84,7,3.57,2-column,sub-15,S1
4564,151.12,10,0.94,2-column,sub-15,S1
4565,885.37,65,0.85,2-column,sub-15,S1
4566,1088.18,77,0.88,2-column,sub-15,S1
4567,646.08,18,2.24,2-column,sub-15,S1
4568,13.94,6,0.15,2-column,sub-15,S1
4569,129.14,20,0.4,2-column,sub-15,S1
4570,872.76,45,1.21,2-column,sub-15,S1
4571,980.69,41,1.49,2-column,sub-15,S1
4572,1024.73,95,0.67,2-column,sub-15,S1
4573,847.85,38,1.39,2-column,sub-15,S1
4574,988.09,52,1.19,2-column,sub-15,S1
4575,956.22,44,1.36,2-column,sub-15,S1
4576,17.41,5,0.22,2-column,sub-15,S1
4577,681.69,16,2.66,2-column,sub-15,S1
4578,549.08,85,0.4,2-column,sub-15,S1
4579,68.67,10,0.43,2-column,sub-15,S1
4580,513.26,4,8.02,2-column,sub-15,S1
4581,957.7,38,1.58,2-column,sub-15,S1
4582,1051.51,57,1.15,2-column,sub-15,S1
4583,874.79,37,1.48,2-column,sub-15,S1
4584,353.07,13,1.7,2-column,sub-15,S1
4585,93.48,17,0.34,2-column,sub-15,S1
4586,73.42,13,0.35,2-column,sub-15,S1
4587,297.94,22,0.85,2-column,sub-15,S1
4588,612.35,23,1.66,2-column,sub-15,S1
4589,912.58,18,3.17,2-column,sub-15,S1
4590,960.22,38,1.58,2-column,sub-15,S1
4591,47.27,15,0.2,2-column,sub-15,S1
4592,904.3,92,0.61,2-column,sub-15,S1
4593,527.15,53,0.62,2-column,sub-15,S1
4594,486.75,5,6.08,2-column,sub-15,S1
4595,983.13,58,1.06,2-column,sub-15,S1
4596,181.1,17,0.67,2-column,sub-15,S1
4597,138.1,16,0.54,2-column,sub-15,S1
4598,482.28,23,1.31,2-column,sub-15,S1
4599,953.96,52,1.15,2-column,sub-15,S1
4600,199.15,18,0.69,2-column,sub-15,S1
4601,82.97,7,0.74,2-column,sub-15,S1
4602,952.52,53,1.12,2-column,sub-15,S1
4603,1013.81,40,1.58,2-column,sub-15,S1
4604,548.6,55,0.62,2-column,sub-15,S1
4605,530.89,8,4.15,2-column,sub-15,S1
4606,943.25,60,0.98,2-column,sub-15,S1
4607,987.3,101,0.61,2-column,sub-15,S1
4608,504.32,15,2.1,2-column,sub-15,S1
4609,201.55,20,0.63,2-column,sub-15,S1
4610,754.05,43,1.1,2-column,sub-15,S1
4611,994.95,39,1.59,2-column,sub-15,S1
4612,205.36,24,0.53,2-column,sub-15,S1
4613,697.08,36,1.21,2-column,sub-15,S1
4614,528.71,9,3.67,2-column,sub-15,S1
4615,749.77,4,11.72,2-column,sub-15,S2
4616,298.47,7,2.66,2-column,sub-15,S2
4617,498.61,15,2.08,2-column,sub-15,S2
4618,194.13,5,2.43,2-column,sub-15,S2
4619,109.35,11,0.62,2-column,sub-15,S2
4620,329.72,13,1.59,2-column,sub-15,S2
4621,275.91,43,0.4,2-column,sub-15,S2
4622,894.13,73,0.77,2-column,sub-15,S2
4623,202.77,14,0.91,2-column,sub-15,S2
4624,53.64,6,0.56,2-column,sub-15,S2
4625,240.53,14,1.07,2-column,sub-15,S2
4626,134.07,6,1.4,2-column,sub-15,S2
4627,338.34,28,0.76,2-column,sub-15,S2
4628,793.09,14,3.54,2-column,sub-15,S2
4629,717.42,32,1.4,2-column,sub-15,S2
4630,481.94,8,3.77,2-column,sub-15,S2
4631,453.75,37,0.77,2-column,sub-15,S2
4632,506.34,11,2.88,2-column,sub-15,S2
4633,602.6,17,2.22,2-column,sub-15,S2
4634,1013.43,48,1.32,2-column,sub-15,S2
4635,111.82,7,1.0,2-column,sub-15,S2
4636,932.38,54,1.08,2-column,sub-15,S2
4637,62.71,12,0.33,2-column,sub-15,S2
4638,152.11,29,0.33,2-column,sub-15,S2
4639,897.86,40,1.4,2-column,sub-15,S2
4640,966.48,47,1.29,2-column,sub-15,S2
4641,1028.14,74,0.87,2-column,sub-15,S2
4642,172.59,11,0.98,2-column,sub-15,S2
4643,935.42,42,1.39,2-column,sub-15,S2
4644,165.65,13,0.8,2-column,sub-15,S2
4645,734.91,33,1.39,2-column,sub-15,S2
4646,54.19,4,0.85,2-column,sub-15,S2
4647,70.17,6,0.73,2-column,sub-15,S2
4648,464.54,68,0.43,2-column,sub-15,S2
4649,537.38,5,6.72,2-column,sub-15,S2
4650,1047.39,79,0.83,2-column,sub-15,S2
4651,564.42,13,2.71,2-column,sub-15,S2
4652,542.73,49,0.69,2-column,sub-15,S2
4653,594.67,26,1.43,2-column,sub-15,S2
4654,910.56,66,0.86,2-column,sub-15,S2
4655,239.49,31,0.48,2-column,sub-15,S2
4656,717.6,40,1.12,2-column,sub-15,S2
4657,1123.49,82,0.86,2-column,sub-15,S2
4658,70.81,14,0.32,2-column,sub-15,S2
4659,251.15,29,0.54,2-column,sub-15,S2
4660,668.11,41,1.02,2-column,sub-15,S2
4661,966.06,65,0.93,2-column,sub-15,S2
4662,1045.59,60,1.09,2-column,sub-15,S2
4663,954.42,35,1.7,2-column,sub-15,S2
4664,335.57,24,0.87,2-column,sub-15,S2
4665,560.46,22,1.59,2-column,sub-15,S2
4666,472.75,39,0.76,2-column,sub-15,S2
4667,841.51,83,0.63,2-column,sub-15,S2
4668,58.43,10,0.37,2-column,sub-15,S2
4669,465.52,88,0.33,2-column,sub-15,S2
4670,539.52,4,8.43,2-column,sub-15,S2
4671,713.76,12,3.72,2-column,sub-15,S2
4672,955.08,76,0.79,2-column,sub-15,S2
4673,984.74,59,1.04,2-column,sub-15,S2
4674,377.54,47,0.5,2-column,sub-15,S2
4675,618.44,20,1.93,2-column,sub-15,S2
4676,869.9,77,0.71,2-column,sub-15,S2
4677,1050.23,80,0.82,2-column,sub-15,S2
4678,349.36,26,0.84,2-column,sub-15,S2
4679,344.8,29,0.74,2-column,sub-15,S2
4680,469.72,9,3.26,2-column,sub-15,S2
4681,299.1,23,0.81,2-column,sub-15,S2
4682,927.9,54,1.07,2-column,sub-15,S2
4683,165.44,13,0.8,2-column,sub-15,S2
4684,769.98,28,1.72,2-column,sub-15,S2
4685,695.44,30,1.45,2-column,sub-15,S2
4686,301.06,12,1.57,2-column,sub-15,S2
4687,318.6,7,2.84,2-column,sub-15,S2
4688,61.36,4,0.96,2-column,sub-15,S2
4689,248.33,7,2.22,2-column,sub-15,S2
4690,603.77,9,4.19,2-column,sub-15,S2
4691,1747.84,15,7.28,2-column,sub-15,S2
4692,629.12,46,0.85,2-column,sub-15,S2
4693,390.43,26,0.94,2-column,sub-15,S2
4694,293.82,23,0.8,2-column,sub-15,S2
4695,359.63,4,5.62,2-column,sub-15,S2
4696,502.05,11,2.85,2-column,sub-15,S2
4697,734.29,18,2.55,2-column,sub-15,S2
4698,828.87,48,1.08,2-column,sub-15,S2
4699,350.63,31,0.71,2-column,sub-15,S2
4700,543.58,13,2.61,2-column,sub-15,S2
4701,2088.4,40,3.26,2-column,sub-15,S2
4702,1076.09,76,0.88,2-column,sub-15,S2
4703,939.62,63,0.93,2-column,sub-15,S2
4704,241.28,23,0.66,2-column,sub-15,S2
4705,750.59,29,1.62,2-column,sub-15,S2
4706,878.43,22,2.5,2-column,sub-15,S2
4707,696.04,72,0.6,2-column,sub-15,S2
4708,485.65,19,1.6,2-column,sub-15,S2
4709,590.41,44,0.84,2-column,sub-15,S2
4710,253.07,31,0.51,2-column,sub-15,S2
4711,702.23,29,1.51,2-column,sub-15,S2
4712,952.98,61,0.98,2-column,sub-15,S2
4713,200.29,35,0.36,2-column,sub-15,S2
4714,837.61,52,1.01,2-column,sub-15,S2
4715,979.8,50,1.22,2-column,sub-15,S2
4716,514.96,20,1.61,2-column,sub-15,S2
4717,139.89,17,0.51,2-column,sub-15,S2
4718,29.25,14,0.13,2-column,sub-15,S2
4719,160.34,11,0.91,2-column,sub-15,S2
4720,244.62,72,0.21,2-column,sub-15,S2
4721,355.64,91,0.24,2-column,sub-15,S2
4722,215.52,25,0.54,2-column,sub-15,S2
4723,568.64,78,0.46,2-column,sub-15,S2
4724,422.69,11,2.4,2-column,sub-15,S2
4725,71.66,7,0.64,2-column,sub-15,S2
4726,52.7,6,0.55,2-column,sub-15,S2
4727,227.7,23,0.62,2-column,sub-15,S2
4728,655.72,47,0.87,2-column,sub-15,S2
4729,922.06,91,0.63,2-column,sub-15,S2
4730,73.47,21,0.22,2-column,sub-15,S2
4731,515.25,89,0.36,2-column,sub-15,S2
4732,611.0,35,1.09,2-column,sub-15,S2
4733,958.96,47,1.28,2-column,sub-15,S2
4734,388.13,67,0.36,2-column,sub-15,S2
4735,425.79,5,5.32,2-column,sub-15,S2
4736,922.22,56,1.03,2-column,sub-15,S2
4737,1049.81,62,1.06,2-column,sub-15,S2
4738,996.03,108,0.58,2-column,sub-15,S2
4739,976.11,79,0.77,2-column,sub-15,S2
4740,323.8,43,0.47,2-column,sub-15,S2
4741,791.96,38,1.3,2-column,sub-15,S2
4742,199.18,34,0.37,2-column,sub-15,S2
4743,290.88,33,0.55,2-column,sub-15,S2
4744,401.68,4,6.28,2-column,sub-15,S2
4745,155.78,25,0.39,2-column,sub-15,S2
4746,878.36,43,1.28,2-column,sub-15,S2
4747,959.75,74,0.81,2-column,sub-15,S2
4748,609.75,16,2.38,2-column,sub-15,S2
4749,980.75,58,1.06,2-column,sub-15,S2
4750,416.28,31,0.84,2-column,sub-15,S2
4751,903.93,57,0.99,2-column,sub-15,S2
4752,489.35,53,0.58,2-column,sub-15,S2
4753,563.61,11,3.2,2-column,sub-15,S2
4754,328.02,55,0.37,2-column,sub-15,S2
4755,553.39,42,0.82,2-column,sub-15,S2
4756,294.56,74,0.25,2-column,sub-15,S2
4757,691.41,54,0.8,2-column,sub-15,S2
4758,1164.19,80,0.91,2-column,sub-15,S2
4759,1050.35,56,1.17,2-column,sub-15,S2
4760,1058.03,55,1.2,2-column,sub-15,S2
4761,17.19,6,0.18,2-column,sub-15,S2
4762,68.11,4,1.06,2-column,sub-15,S2
4763,264.34,12,1.38,2-column,sub-15,S2
4764,1053.7,89,0.74,2-column,sub-15,S2
4765,953.5,63,0.95,2-column,sub-15,S2
4766,1069.02,67,1.0,2-column,sub-15,S2
4767,546.36,7,4.88,2-column,sub-15,S2
4768,1010.76,47,1.34,2-column,sub-15,S2
4769,959.89,69,0.87,2-column,sub-15,S2
4770,90.37,6,0.94,2-column,sub-15,S2
4771,812.5,55,0.92,2-column,sub-15,S2
4772,981.91,75,0.82,2-column,sub-15,S2
4773,1134.61,57,1.24,2-column,sub-15,S2
4774,573.14,48,0.75,2-column,sub-15,S2
4775,362.43,14,1.62,2-column,sub-15,S2
4776,151.25,26,0.36,2-column,sub-15,S2
4777,1439.16,77,1.17,2-column,sub-15,S2
4778,568.45,15,2.37,2-column,sub-15,S2
4779,49.83,13,0.24,2-column,sub-15,S2
4780,289.01,26,0.69,2-column,sub-15,S2
4781,155.43,25,0.39,2-column,sub-15,S2
4782,154.97,16,0.61,2-column,sub-15,S2
4783,82.87,5,1.04,2-column,sub-15,S2
4784,76.47,6,0.8,2-column,sub-15,S2
4785,513.7,5,6.42,2-column,sub-15,S2
4786,1008.05,49,1.29,2-column,sub-15,S2
4787,569.51,14,2.54,2-column,sub-15,S2
4788,276.68,19,0.91,2-column,sub-15,S2
4789,884.6,37,1.49,2-column,sub-15,S2
4790,391.56,4,6.12,2-column,sub-15,S2
4791,599.85,11,3.41,2-column,sub-15,S2
4792,617.58,7,5.51,2-column,sub-15,S2
4793,262.77,43,0.38,2-column,sub-15,S2
4794,263.19,11,1.5,2-column,sub-15,S2
4795,477.76,4,7.46,2-column,sub-15,S2
4796,1077.03,91,0.74,2-column,sub-15,S2
4797,986.33,44,1.4,2-column,sub-15,S2
4798,962.22,54,1.11,2-column,sub-15,S2
4799,849.58,31,1.71,2-column,sub-15,S2
4800,245.41,21,0.73,2-column,sub-15,S2
4801,921.89,38,1.52,2-column,sub-15,S2
4802,383.5,34,0.7,2-column,sub-15,S2
4803,476.29,11,2.71,2-column,sub-15,S2
4804,941.01,29,2.03,2-column,sub-15,S2
4805,155.2,14,0.69,2-column,sub-15,S2
4806,821.32,61,0.84,2-column,sub-15,S2
4807,43.14,6,0.45,2-column,sub-15,S2
4808,925.07,33,1.75,2-column,sub-15,S2
4809,181.02,12,0.94,2-column,sub-15,S2
4810,849.79,70,0.76,2-column,sub-15,S2
4811,569.82,21,1.7,2-column,sub-15,S2
4812,226.12,16,0.88,2-column,sub-15,S2
4813,982.83,45,1.37,2-column,sub-15,S2
4814,866.55,69,0.78,2-column,sub-15,S2
4815,953.77,34,1.75,2-column,sub-15,S2
4816,1072.06,20,3.35,2-column,sub-15,S2
4817,93.85,9,0.65,2-column,sub-15,S2
4818,277.58,42,0.41,2-column,sub-15,S2
4819,746.83,28,1.67,2-column,sub-15,S2
4820,423.85,65,0.41,2-column,sub-15,S2
4821,543.44,15,2.26,2-column,sub-15,S2
4822,462.42,17,1.7,2-column,sub-15,S2
4823,286.44,34,0.53,2-column,sub-15,S2
4824,471.89,15,1.97,2-column,sub-15,S2
4825,193.23,16,0.75,2-column,sub-15,S2
4826,250.87,14,1.12,2-column,sub-15,S2
4827,231.28,12,1.2,2-column,sub-15,S2
4828,660.27,29,1.42,2-column,sub-15,S2
4829,86.71,6,0.9,2-column,sub-15,S2
4830,490.26,24,1.28,2-column,sub-15,S2
4831,117.52,11,0.67,2-column,sub-15,S2
4832,138.82,20,0.43,2-column,sub-15,S2
4833,24.42,11,0.14,2-column,sub-15,S2
4834,179.98,6,1.87,2-column,sub-15,S2
4835,49.99,6,0.52,2-column,sub-15,S2
4836,89.65,8,0.7,2-column,sub-15,S2
4837,124.23,6,1.29,2-column,sub-15,S2
4838,330.75,4,5.17,2-column,sub-15,S2
4839,278.83,14,1.24,2-column,sub-15,S2
4840,1735.34,26,4.17,2-column,sub-15,S2
4841,657.96,30,1.37,2-column,sub-15,S2
4842,1098.85,112,0.61,2-column,sub-15,S2
4843,879.87,54,1.02,2-column,sub-15,S2
4844,788.5,37,1.33,2-column,sub-15,S2
4845,239.88,32,0.47,2-column,sub-15,S2
4846,117.64,4,1.84,2-column,sub-15,S2
4847,972.28,44,1.38,2-column,sub-15,S2
4848,999.67,76,0.82,2-column,sub-15,S2
4849,830.19,38,1.37,2-column,sub-15,S2
4850,102.01,15,0.43,2-column,sub-15,S2
4851,843.71,77,0.68,2-column,sub-15,S2
4852,514.09,31,1.04,2-column,sub-15,S2
4853,690.6,35,1.23,2-column,sub-15,S2
4854,903.21,57,0.99,2-column,sub-15,S2
4855,598.81,24,1.56,2-column,sub-15,S2
4856,151.79,12,0.79,2-column,sub-15,S2
4857,1063.36,97,0.69,2-column,sub-15,S2
4858,295.52,30,0.62,2-column,sub-15,S2
4859,931.7,67,0.87,2-column,sub-15,S2
4860,488.34,52,0.59,2-column,sub-15,S2
4861,532.92,8,4.16,2-column,sub-15,S2
4862,1007.56,62,1.02,2-column,sub-15,S2
4863,900.91,57,0.99,2-column,sub-15,S2
4864,174.41,24,0.45,2-column,sub-15,S2
4865,51.83,6,0.54,2-column,sub-15,S2
4866,571.45,32,1.12,2-column,sub-15,S2
4867,316.47,29,0.68,2-column,sub-15,S2
4868,767.86,17,2.82,2-column,sub-15,S2
4869,422.16,33,0.8,2-column,sub-15,S2
4870,164.75,5,2.06,2-column,sub-15,S2
4871,466.33,32,0.91,2-column,sub-15,S2
4872,417.57,21,1.24,2-column,sub-15,S2
4873,836.4,46,1.14,2-column,sub-15,S2
4874,1087.88,56,1.21,2-column,sub-15,S2
4875,58.2,8,0.45,2-column,sub-15,S2
4876,995.27,44,1.41,2-column,sub-15,S2
4877,919.18,47,1.22,2-column,sub-15,S2
4878,1032.1,64,1.01,2-column,sub-15,S2
4879,548.46,11,3.12,2-column,sub-15,S2
4880,912.71,53,1.08,2-column,sub-15,S2
4881,851.31,57,0.93,2-column,sub-15,S2
4882,108.72,11,0.62,2-column,sub-15,S2
4883,465.2,30,0.97,2-column,sub-15,S2
4884,1059.29,64,1.03,2-column,sub-15,S2
4885,556.05,27,1.29,2-column,sub-15,S2
4886,231.86,25,0.58,2-column,sub-15,S2
4887,1144.37,79,0.91,2-column,sub-15,S2
4888,1005.17,75,0.84,2-column,sub-15,S2
4889,563.97,9,3.92,2-column,sub-15,S2
4890,400.1,50,0.5,2-column,sub-15,S2
4891,596.7,12,3.11,2-column,sub-15,S2
4892,976.94,59,1.03,2-column,sub-15,S2
4893,130.7,25,0.33,2-column,sub-15,S2
4894,883.51,56,0.99,2-column,sub-15,S2
4895,96.55,8,0.75,2-column,sub-15,S2
4896,71.43,9,0.5,2-column,sub-15,S2
4897,191.4,12,1.0,2-column,sub-15,S2
4898,720.99,36,1.25,2-column,sub-15,S2
4899,135.65,15,0.57,2-column,sub-15,S2
4900,147.07,13,0.71,2-column,sub-15,S2
4901,656.74,23,1.78,2-column,sub-15,S2
4902,1069.62,48,1.39,2-column,sub-15,S2
4903,152.42,10,0.95,2-column,sub-15,S2
4904,189.92,42,0.28,2-column,sub-15,S2
4905,366.75,60,0.38,2-column,sub-15,S2
4906,618.87,11,3.52,2-column,sub-15,S2
4907,84.05,6,0.88,2-column,sub-15,S2
4908,545.16,4,8.52,2-column,sub-15,S2
4909,1100.1,88,0.78,2-column,sub-15,S2
4910,993.32,87,0.71,2-column,sub-15,S2
4911,845.73,49,1.08,2-column,sub-15,S2
4912,182.74,9,1.27,2-column,sub-15,S2
4913,736.66,36,1.28,2-column,sub-15,S2
4914,1027.71,70,0.92,2-column,sub-15,S2
4915,153.38,23,0.42,2-column,sub-15,S2
4916,101.13,7,0.9,2-column,sub-15,S2
4917,954.55,121,0.49,2-column,sub-15,S2
4918,133.52,14,0.6,2-column,sub-15,S2
4919,782.35,44,1.11,2-column,sub-15,S2
4920,84.04,10,0.53,2-column,sub-15,S2
4921,830.17,40,1.3,2-column,sub-15,S2
4922,244.82,19,0.81,2-column,sub-15,S2
4923,1187.47,13,5.71,2-column,sub-15,S3
4924,322.16,19,1.06,2-column,sub-15,S3
4925,522.68,9,3.63,2-column,sub-15,S3
4926,318.67,11,1.81,2-column,sub-15,S3
4927,571.72,31,1.15,2-column,sub-15,S3
4928,700.33,20,2.19,2-column,sub-15,S3
4929,416.85,8,3.26,2-column,sub-15,S3
4930,930.36,11,5.29,2-column,sub-15,S3
4931,109.41,4,1.71,2-column,sub-15,S3
4932,169.7,7,1.52,2-column,sub-15,S3
4933,566.85,14,2.53,1-column,sub-16,S1
4934,510.33,9,3.54,1-column,sub-16,S1
4935,1112.63,25,2.78,1-column,sub-16,S1
4936,321.9,8,2.51,1-column,sub-16,S1
4937,611.18,38,1.01,1-column,sub-16,S1
4938,772.69,27,1.79,1-column,sub-16,S0
4939,66.66,5,0.83,1-column,sub-16,S1
4940,64.37,18,0.22,1-column,sub-16,S1
4941,32.8,5,0.41,1-column,sub-16,S1
4942,956.06,25,2.39,1-column,sub-16,S0
4943,448.38,42,0.67,1-column,sub-16,S1
4944,302.93,40,0.47,1-column,sub-16,S0
4945,1583.36,54,1.83,1-column,sub-16,S0
4946,1546.06,80,1.21,1-column,sub-16,S0
4947,1498.75,64,1.46,1-column,sub-16,S1
4948,1478.92,76,1.22,1-column,sub-16,S1
4949,388.25,20,1.21,1-column,sub-16,S1
4950,968.01,24,2.52,1-column,sub-16,S1
4951,585.18,26,1.41,1-column,sub-16,S1
4952,1025.51,36,1.78,1-column,sub-16,S1
4953,395.15,11,2.25,1-column,sub-16,S1
4954,48.88,9,0.34,1-column,sub-16,S1
4955,797.07,7,7.12,1-column,sub-16,S1
4956,1010.48,45,1.4,1-column,sub-16,S1
4957,282.47,7,2.52,1-column,sub-16,S1
4958,69.17,7,0.62,1-column,sub-16,S1
4959,494.1,41,0.75,1-column,sub-16,S1
4960,174.9,14,0.78,1-column,sub-16,S1
4961,868.74,11,4.94,1-column,sub-16,S1
4962,1265.97,56,1.41,1-column,sub-16,S1
4963,28.51,5,0.36,1-column,sub-16,S1
4964,848.16,41,1.29,1-column,sub-16,S1
4965,692.26,43,1.01,1-column,sub-16,S1
4966,642.57,21,1.91,1-column,sub-16,S1
4967,347.97,5,4.35,1-column,sub-16,S1
4968,720.11,17,2.65,1-column,sub-16,S1
4969,588.9,6,6.13,1-column,sub-16,S2
4970,532.25,25,1.33,1-column,sub-16,S2
4971,1145.22,18,3.98,1-column,sub-16,S2
4972,371.89,5,4.65,1-column,sub-16,S2
4973,166.18,9,1.15,1-column,sub-16,S2
4974,1236.73,26,2.97,1-column,sub-16,S2
4975,978.35,33,1.85,1-column,sub-16,S2
4976,989.8,32,1.93,1-column,sub-16,S2
4977,1165.73,16,4.55,1-column,sub-16,S2
4978,1519.43,35,2.71,1-column,sub-16,S2
4979,393.28,9,2.73,1-column,sub-16,S2
4980,328.52,24,0.86,1-column,sub-16,S2
4981,744.5,23,2.02,1-column,sub-16,S2
4982,217.51,6,2.27,1-column,sub-16,S2
4983,1026.45,52,1.23,1-column,sub-16,S2
4984,378.92,25,0.95,1-column,sub-16,S2
4985,1557.74,81,1.2,1-column,sub-16,S2
4986,679.98,77,0.55,1-column,sub-16,S2
4987,1009.98,28,2.25,1-column,sub-16,S2
4988,782.84,86,0.57,1-column,sub-16,S2
4989,875.11,27,2.03,1-column,sub-16,S1
4990,2312.46,70,2.06,1-column,sub-16,S2
4991,629.6,15,2.62,1-column,sub-16,S2
4992,150.73,12,0.79,1-column,sub-16,S2
4993,283.0,14,1.26,1-column,sub-16,S2
4994,369.09,7,3.3,1-column,sub-16,S2
4995,1619.61,97,1.04,1-column,sub-16,S2
4996,1515.32,127,0.75,1-column,sub-16,S2
4997,812.25,4,12.69,1-column,sub-16,S2
4998,50.19,21,0.15,1-column,sub-16,S2
4999,1447.55,89,1.02,1-column,sub-16,S2
5000,1475.41,96,0.96,1-column,sub-16,S2
5001,470.68,50,0.59,1-column,sub-16,S2
5002,216.12,33,0.41,1-column,sub-16,S2
5003,847.2,9,5.88,1-column,sub-16,S2
5004,1551.56,105,0.92,1-column,sub-16,S2
5005,84.39,7,0.75,1-column,sub-16,S2
5006,404.85,39,0.65,1-column,sub-16,S2
5007,914.23,27,2.12,1-column,sub-16,S2
5008,1509.65,70,1.35,1-column,sub-16,S2
5009,320.3,42,0.48,1-column,sub-16,S2
5010,1574.96,76,1.3,1-column,sub-16,S2
5011,164.57,13,0.79,1-column,sub-16,S2
5012,228.52,18,0.79,1-column,sub-16,S2
5013,428.65,51,0.53,1-column,sub-16,S2
5014,740.12,30,1.54,1-column,sub-16,S2
5015,41.46,4,0.65,1-column,sub-16,S2
5016,1211.99,82,0.92,1-column,sub-16,S2
5017,1627.36,78,1.3,1-column,sub-16,S2
5018,118.59,8,0.93,1-column,sub-16,S2
5019,846.42,9,5.88,1-column,sub-16,S2
5020,207.98,23,0.57,1-column,sub-16,S2
5021,1195.44,62,1.21,1-column,sub-16,S2
5022,180.57,12,0.94,1-column,sub-16,S2
5023,176.95,16,0.69,1-column,sub-16,S2
5024,372.23,17,1.37,1-column,sub-16,S2
5025,633.98,14,2.83,1-column,sub-16,S2
5026,76.64,4,1.2,1-column,sub-16,S2
5027,1056.97,76,0.87,1-column,sub-16,S2
5028,1654.04,73,1.42,1-column,sub-16,S2
5029,1104.95,87,0.79,1-column,sub-16,S2
5030,1163.62,39,1.86,1-column,sub-16,S2
5031,1049.12,78,0.84,1-column,sub-16,S2
5032,871.02,31,1.76,1-column,sub-16,S2
5033,81.86,10,0.51,1-column,sub-16,S2
5034,175.35,10,1.1,1-column,sub-16,S2
